epoch,train_loss,val_pr_auc
1,0.4514399852645892,0.8183576545020712
2,0.2982678906982321,0.8628825795120096
3,0.27652385395779117,0.8809453048609037
4,0.26167731538917793,0.88546445851903
5,0.25095051176123934,0.887896620200107
6,0.24379106237337267,0.8875916675028714
7,0.23791911363911997,0.8849035415325638
8,0.23243345841086593,0.8899054591612843
9,0.22446617314792514,0.8901385371635419
10,0.22234701338009147,0.8892018024403672
11,0.21584384863268613,0.8874772145997588
12,0.21115857617146877,0.890408381673407
13,0.20587766962177637,0.8895972417936736
14,0.2034588018239201,0.892804833471875
15,0.20137003258952513,0.8896730265132088
16,0.1939834704241417,0.8893821833812665
17,0.18732659120893996,0.8878770564447875
18,0.18232244935326264,0.8890360030700433
19,0.17935421323184758,0.8885577293812844
20,0.17666014589312296,0.8878668663240893
21,0.17452603986515233,0.8888205031130934
22,0.171936360269398,0.8879354350762863
23,0.17096735264535123,0.8830156959552383
24,0.1645951717831794,0.8856169264977173
