epoch,train_loss,val_pr_auc
1,0.4447679120873062,0.8188005430057428
2,0.29922878916390505,0.8638391216511582
3,0.27474265736169856,0.8777900133003215
4,0.2587705250533928,0.8829505957638166
5,0.25083114289809044,0.8844548383278644
6,0.24480130327156222,0.8859731914758778
7,0.24116551665613634,0.8898055616325854
8,0.23313669688413796,0.8915888453213735
9,0.22791340823877554,0.8878652693696021
10,0.224413006651523,0.8906066427130915
11,0.21782146001867989,0.8892378764623575
12,0.21078846567420936,0.8914678244033208
13,0.2052949665917324,0.8901651286130576
14,0.20542852704861644,0.8875408132011499
15,0.19460664953448606,0.8884067257530704
16,0.19241074285413806,0.8903144771255969
17,0.18740026630343667,0.8884814721058639
18,0.18632847166626018,0.886512240105697
