epoch,train_loss,val_pr_auc
1,0.4496060683346488,0.8285066756113415
2,0.29759385359218765,0.8711595878236887
3,0.2738040038869213,0.8819616123869508
4,0.2610880704721698,0.8862417598167457
5,0.25326141938039726,0.890591355029976
6,0.2454280487343696,0.8863329031152188
7,0.23600861176619933,0.8873521660875346
8,0.23111876858321037,0.8844899371876402
9,0.22720855761416725,0.8863258926946419
10,0.21980260499075993,0.8876694541902199
11,0.2158722306895962,0.8857759121773507
12,0.20991248657092537,0.8890534649558746
13,0.20790470960978374,0.8854491568429658
14,0.2032690752954098,0.8846231236110796
15,0.19387043278817734,0.8847578282457045
