epoch,train_loss,val_pr_auc
1,0.4730108234943935,0.7592103281673226
2,0.2977131726691458,0.8189870852613239
3,0.27146735572986463,0.8396103456191425
4,0.2587124647477956,0.8506530794173589
5,0.24820109666525608,0.8528525488404394
6,0.24105791559701878,0.8580044068128377
7,0.23354780469944292,0.8633601842948779
8,0.22928915982546424,0.8611792384541309
9,0.223460246800589,0.867092481773269
10,0.21885430687707413,0.8663676622567947
11,0.2113630478341198,0.862945120377493
12,0.20868749941508857,0.8652918544110594
13,0.2038618770216782,0.8646555496963226
14,0.19788504715713215,0.8663066891321571
15,0.19248004523576578,0.8660637423528301
16,0.18863850600709048,0.8645277867313678
17,0.1834208243775303,0.8629392494670981
18,0.18060965558727307,0.8633513121775935
19,0.17192577764256578,0.8595341927784149
