epoch,train_loss,val_pr_auc
1,0.46100485469671,0.7726068635597424
2,0.29430986989892755,0.8073800146564745
3,0.27494224506330484,0.8360721948079506
4,0.26260162772386053,0.8471378338489205
5,0.2527682401230206,0.853216498574828
6,0.24632359500734968,0.8562858643258006
7,0.24117618755449846,0.8597218865034506
8,0.2371665383214053,0.8613267353476305
9,0.23166611612630433,0.8630753465358728
10,0.2292262150201191,0.863280409256376
11,0.22162773074835507,0.8644963383269868
12,0.21583044103665627,0.8643839025663831
13,0.21542952774282137,0.8660718931162474
14,0.20827843439172694,0.8647273999658419
15,0.20482475197122602,0.8630776016794697
16,0.19893087448447025,0.8624330252523004
17,0.1935853551796886,0.8624336291110084
18,0.1885618057270238,0.8587100686555994
19,0.18337933790509411,0.8622732132260896
20,0.17908599276786735,0.8635141785276231
21,0.17519989324840599,0.8624122749461317
22,0.1690239464706626,0.8596596520356015
23,0.16367442005576777,0.8564639445010095
