epoch,train_loss,val_pr_auc
1,0.5098906455737041,0.7468788422317015
2,0.3018311667180818,0.8188933265972367
3,0.2761172350530763,0.8356842902786165
4,0.2627167999885009,0.84631666004241
5,0.2545353169851194,0.8520458172721234
6,0.2454736320118899,0.8581450838854721
7,0.24082329377192824,0.8606124166200624
8,0.23508705379076056,0.8613317846953942
9,0.2313049159542487,0.8615128025121033
10,0.2263468882992296,0.8636816355225911
11,0.221388061165894,0.8649222724355247
12,0.21507520745745076,0.8649702595546646
13,0.2102771592067792,0.8602700150315061
14,0.20215944809436462,0.8640934414765477
15,0.198259090443014,0.8636004094446667
16,0.19561931593179957,0.8658607290162461
17,0.18775475292304789,0.86005986389106
18,0.18643940472036252,0.8588789442231833
19,0.17754836602619564,0.8614895635154893
20,0.17499509544983577,0.8635312249445872
21,0.16922939371839138,0.8607136708870289
22,0.16313416334287587,0.8571240566189595
23,0.1618512135738471,0.8622245503246614
24,0.1575939327035539,0.8565035921156474
25,0.1528806270982511,0.8597406098686102
26,0.14827099195564533,0.8604705384441929
