epoch,train_loss,val_pr_auc
1,0.4691624605742838,0.7702618520907472
2,0.29238542577493215,0.8202503368572694
3,0.26869755597423306,0.8356362335404512
4,0.2555798947800582,0.8451067212419994
5,0.2478972084434517,0.8534899929550105
6,0.24312740490534687,0.8566888747982458
7,0.2348243366900108,0.8597979498190279
8,0.22996764317522186,0.8590763003035801
9,0.22502622878422138,0.8613553291153468
10,0.21915055938466624,0.8640581862734208
11,0.21285806439693053,0.8636441508899094
12,0.21042554445853842,0.8608028085311048
13,0.20566904113911025,0.8615351547544301
14,0.20024388136658722,0.8597472390425879
15,0.19583086621818965,0.8604848805095296
16,0.19071725158846622,0.8629195781328082
17,0.18714073267146403,0.8622229559989911
18,0.1833561552605661,0.8600344423553744
19,0.17517433978150596,0.8554673325741143
20,0.17108927861511575,0.8604793759088807
