epoch,train_loss,val_pr_auc
1,0.5791784715878301,0.15057771466532557
2,0.5152107597809116,0.16776674664779684
3,0.4990577828992317,0.17365310410129653
4,0.4885505195511267,0.17776828959031174
5,0.48330363268400994,0.1807226192381151
6,0.4749143773488682,0.18212555995998764
7,0.47029923853043637,0.18320788209256406
8,0.4645568679147647,0.18383666501200574
9,0.4586100972604169,0.18326352429571696
10,0.4531431278914779,0.185688944685501
11,0.4500356833459841,0.18267342811692233
12,0.44504989035225573,0.18278228128396062
13,0.44075061574420404,0.18381182699187154
14,0.43545819207389846,0.18451049394489916
15,0.43008183366960495,0.18631078823152616
16,0.4227256492258852,0.18453053048323748
17,0.4190613380393294,0.1830291360741838
18,0.4113144666859001,0.18282470339407636
19,0.40387644460048455,0.1824736623196116
20,0.3986236211767562,0.18177543450288633
21,0.39062493873703175,0.17858712119589903
22,0.3819677216214429,0.18142269668742955
23,0.3748729085631038,0.17893430533404725
24,0.36751364861919333,0.17922459228168036
25,0.35805346918983627,0.17521054214257725
