epoch,train_loss,val_pr_auc
1,0.5805712760468413,0.15074337872828833
2,0.5147435683303754,0.16385715650729185
3,0.5000234083884458,0.172363473536309
4,0.48949465369106343,0.17263301314264395
5,0.4844623322287662,0.1743336186108419
6,0.4750290743166089,0.17903872775657861
7,0.47303311865663533,0.1816793623135594
8,0.4677311592202426,0.182640162444542
9,0.4617652002051023,0.18280423500898196
10,0.4583108380554171,0.18464460239180056
11,0.45352172961132936,0.18645347694166398
12,0.447507835338933,0.18842698724981266
13,0.44313781536241437,0.18894389548295543
14,0.43988466607796906,0.1880949967713041
15,0.43484806085676203,0.188813025067464
16,0.43055999781047777,0.18803725959030923
17,0.4229248021737789,0.18586741613911512
18,0.417993233729511,0.18226656269272984
19,0.4124941406397984,0.18953759300526024
20,0.40533392131636226,0.18863836299306497
21,0.3993342886721445,0.18716820994539085
22,0.3922504928581106,0.1775980224260345
23,0.38401683048278307,0.18063910505043684
24,0.3795270988271484,0.182755961563555
25,0.3700704501456784,0.1744125786090956
26,0.36417135284742846,0.18053556434357693
27,0.3550483952304212,0.1801816921673079
28,0.3455905642039361,0.17219559285233224
29,0.3402021161403345,0.17323688147533067
