epoch,train_loss,val_pr_auc
1,0.5842194547616064,0.14904839904955886
2,0.5148875903297554,0.16654435118786148
3,0.4980809627711237,0.1746787163978905
4,0.4877882319648286,0.17771174138459758
5,0.48131665101815546,0.18227294792441462
6,0.4744979814116426,0.18400729949689087
7,0.47120741659874454,0.18340916219225384
8,0.46647159878693584,0.18585500220295353
9,0.4605460806493209,0.18779792460842587
10,0.4572457263731779,0.18765155663783617
11,0.45028310930225557,0.18825820620062117
12,0.4467406782961708,0.18658239298507798
13,0.4424120953147796,0.1874741124286328
14,0.43698660492155733,0.18691845587501127
15,0.4326549898856879,0.18639944919670784
16,0.42558362457427373,0.1849910029878294
17,0.4205276745868727,0.18498780411043586
18,0.41195097696731836,0.18372498704532625
19,0.4054328358632818,0.18083729123257256
20,0.3998264191550179,0.18081789218819422
21,0.39109087361867173,0.1797777227756675
