epoch,train_loss,val_pr_auc
1,0.5851052710542577,0.15036614394168427
2,0.5168370837748502,0.16768230863386382
3,0.49868045799936445,0.17197484712355346
4,0.491580738978556,0.17481499981067086
5,0.4819322819102996,0.17715975981564952
6,0.4764115160214825,0.17925602725122222
7,0.4724751176974569,0.17992838645900613
8,0.46839273844757123,0.18170847366500492
9,0.46138200231375226,0.18238890743425937
10,0.45942177445366106,0.183824960155558
11,0.4541244193455132,0.18422665037238428
12,0.4501243538504109,0.18113336480062178
13,0.44363900582955823,0.18303455230725701
14,0.4378246568011881,0.1870695798656969
15,0.43472067337442283,0.18412667103034558
16,0.4262325917480023,0.18248146658851405
17,0.4219619939524349,0.18471151628896557
18,0.4151396768853369,0.18351833622963004
19,0.40950627721330307,0.18395858317817476
20,0.40392132865821556,0.17975019145661142
21,0.3961180157638835,0.1807202839252638
22,0.38760996277529336,0.1789330930387505
23,0.38154710684357707,0.17743815733222446
24,0.3737179958433253,0.17914604007419405
