iteration,val_aucpr
1,0.0722652694321804
2,0.07843820346779137
3,0.08879601784312037
4,0.08963019867365953
5,0.09195313239218109
6,0.09107159784680009
7,0.09098436367352485
8,0.09120270228395798
9,0.090156913114777
10,0.09058667442464197
11,0.09141540766652649
12,0.09137323707581428
13,0.09199621100702005
14,0.09442793773778987
15,0.09442097107663376
16,0.09449595334853671
17,0.09605029239471735
18,0.09655193459660347
19,0.0970638613350038
20,0.09768518464182348
21,0.09751244693823964
22,0.09736934419755648
23,0.09768347724862848
24,0.09782257302207384
25,0.09787866144592514
26,0.09875305883454805
27,0.09803515363103871
28,0.09882768502352308
29,0.0994750225360437
30,0.09847683435832268
31,0.09871382799474654
32,0.09861560690357991
33,0.09919428936052001
34,0.09966235205011059
35,0.09995163485677777
36,0.10054841254995689
37,0.10088051345088829
38,0.10103062955167857
39,0.10126044505325663
40,0.1007791389875329
41,0.10102458815015865
42,0.10176659420695815
43,0.10262655823958873
44,0.10300579875880579
45,0.1035477898595529
46,0.10355788812589872
47,0.10378374477452354
48,0.10417510610506314
49,0.10425604304328752
50,0.10426274210338521
51,0.10464900964204832
52,0.10509203053517956
53,0.10465116848119023
54,0.1053628046216171
55,0.10517688595102413
56,0.1054812372926098
57,0.1056308745443305
58,0.10611502946292793
59,0.10640084517624485
60,0.106497858434282
61,0.10698838487081197
62,0.10690424623471298
63,0.10672259026308957
64,0.1071735591972717
65,0.107145954882908
66,0.10748760982527947
67,0.10751806694614528
68,0.10795799541100899
69,0.10940321532480927
70,0.10937813054479702
71,0.1092425264331571
72,0.10931371959227144
73,0.10922998417654914
74,0.10939250904291656
75,0.1118819696670878
76,0.11187418351390024
77,0.11198066386828108
78,0.11222849176703519
79,0.11299773672024795
80,0.11286769134007449
81,0.11264089308542828
82,0.1130700636691122
83,0.11380907076710729
84,0.11363590604527236
85,0.11423645435671172
86,0.11425104379472466
87,0.11463332853637556
88,0.11463319586461605
89,0.1146268793804859
90,0.1148532782535671
91,0.11520686089041152
92,0.11482692230188875
93,0.11513099273760037
94,0.11549146749748168
95,0.11579859143815428
96,0.11662188471337065
97,0.11676739657135313
98,0.11487991344109941
99,0.11490818112629159
100,0.11417024511181545
101,0.11338401073515017
102,0.11314516338926342
103,0.11328198793773969
104,0.11404866818565583
105,0.11431651902829437
106,0.11456232583958802
107,0.11481304800780961
108,0.1147758993961693
109,0.11497863394024326
110,0.11542897848607837
111,0.115929536075899
112,0.11551359639950153
113,0.1155202402886613
114,0.11552271351823604
115,0.11599932648861733
116,0.11603093236700174
117,0.11624188623991222
118,0.11640716193229585
119,0.11703827206880038
120,0.11715181059868501
121,0.11726284610542542
122,0.11707974186114366
123,0.11736116625127516
124,0.11731403402884913
125,0.11757447837613487
126,0.1173382908269515
127,0.11701199242157352
128,0.11701050215341204
129,0.11706919906985937
130,0.11723708478678858
131,0.11797138044533596
132,0.11793315201315886
133,0.11781074409269182
134,0.11796342481560668
135,0.1179591774365284
136,0.11828095847985153
137,0.11869400464999487
138,0.11867327603673114
139,0.118707563582119
140,0.11879394788122943
141,0.11912959087986799
142,0.11972948923253103
143,0.11973963456374188
144,0.12005592070313205
145,0.12015936017182853
146,0.12023231912003975
147,0.1205393516861537
148,0.12076551626966268
149,0.1208532250952207
150,0.1208818286908231
151,0.12097835307534917
152,0.12079571279221053
153,0.12106977063684714
154,0.1210604326578215
155,0.12109093745394356
156,0.1210796342502213
157,0.12132067248809807
158,0.12127327130990037
159,0.12132661193560872
160,0.12158462207925323
161,0.1215759833740174
162,0.12165480383309954
163,0.12207187329948403
164,0.12206723599656556
165,0.12207687107202803
166,0.12210834565319836
167,0.12240581785063905
168,0.12244346611282621
169,0.1225518281766064
170,0.12284294384178839
171,0.12286228737736303
172,0.12310563592590022
173,0.12346633121802104
174,0.12333262579337981
175,0.12377053316400605
176,0.12363403977197461
177,0.1238492760076356
178,0.12382269354723836
179,0.12395019619802167
180,0.12407917874800371
181,0.12403582969413693
182,0.12418331378072342
183,0.12437165917391821
184,0.12483701025092442
185,0.1253092384007361
186,0.12509044997693178
187,0.12560116472743757
188,0.1259275464999153
189,0.12591562767044345
190,0.12569686947337533
191,0.12576285130206255
192,0.12621961909267268
193,0.1260893678485666
194,0.12797193734726528
195,0.12795717653317204
196,0.12624049424070946
197,0.12777608350518999
198,0.12790420940933817
199,0.12775410093575246
200,0.12807088709525333
201,0.12797843331967695
202,0.12808846411460795
203,0.1282949807079968
204,0.12871447213363463
205,0.1290353130505396
206,0.12928979498320373
207,0.12934978610708217
208,0.12911487550665293
209,0.12945275413867002
210,0.12946969479562273
211,0.1294046875061867
212,0.12955876421264548
213,0.12980273923189503
214,0.12962550468707668
215,0.1300686808848043
216,0.13034910922101267
217,0.13029258308316913
