epoch,train_loss,val_pr_auc
1,0.5958683939816103,0.17822268333549096
2,0.5202832232133517,0.1946204280057881
3,0.5026195577059572,0.20352873745188788
4,0.4923569273683134,0.21186643162584706
5,0.48371400672585707,0.2113140254782421
6,0.47715601228188875,0.21531018207744634
7,0.4710561206730096,0.21119115320805906
8,0.4642081772535807,0.2146044620033522
9,0.45648634413765665,0.21700799144721936
10,0.44868237909675246,0.21280912087639836
11,0.44307528687006903,0.21340655855704346
12,0.43499672427612157,0.21024108129717078
13,0.4279000444532858,0.21203053136926042
14,0.4214364244871469,0.20929178405863005
15,0.41302496135115824,0.20844849455121117
16,0.404208553011302,0.20793902971001502
17,0.3968219465798967,0.205555787041554
18,0.3895895856418747,0.2052152424207639
19,0.3789683234012277,0.2075296541775951
