epoch,train_loss,val_pr_auc
1,0.585608935048678,0.17778072469310657
2,0.5089740378978377,0.19771785102527517
3,0.49466905194629807,0.20311001070157764
4,0.48875079577226516,0.20805399105763694
5,0.4797252576325093,0.2108221159774161
6,0.47442780462408596,0.21218080310043977
7,0.4686201675819841,0.2157918564348564
8,0.46335999064866856,0.21479998346797124
9,0.4574737010179713,0.2132493878671536
10,0.45102787499869684,0.2149734305938099
11,0.44485794662909545,0.2157314114761344
12,0.43890770031924525,0.21668427082324743
13,0.4321973932817693,0.2137341243747542
14,0.42399164083956475,0.21123236983382504
15,0.4189406261272498,0.21122320188250687
16,0.4107505866752363,0.21211028210863192
17,0.40301358861445513,0.21217925365971613
18,0.3951949600819339,0.21352483207526393
19,0.38740574998353866,0.20647793814201912
20,0.3801000106027006,0.2077072673826894
21,0.3716052216898818,0.203819861884963
22,0.3638736108496658,0.20114143789684855
