epoch,train_loss,val_pr_auc
1,0.5868509722494939,0.1750267635327076
2,0.5149574915257952,0.19342365617233262
3,0.49852453837274,0.2042751806768518
4,0.490230490676089,0.2084445350412076
5,0.48298956704786955,0.21327724736798134
6,0.4774271656645344,0.21373266277808942
7,0.47258361347511135,0.21324175926257347
8,0.4676150461689782,0.2103149709871192
9,0.462254232983693,0.21334269096115888
10,0.45643261465407275,0.21301575645001952
11,0.4517997257851355,0.21262002448496398
12,0.4451779016506648,0.21069234465941966
13,0.44016651345647523,0.21229965257390626
14,0.4325384136991343,0.2129809284671285
15,0.42807742279089195,0.21226265745116607
16,0.4212097392108244,0.21033312488454947
