epoch,train_loss,val_pr_auc
1,0.4899347888848471,0.7483664163625849
2,0.29579609188684175,0.7988402586474733
3,0.26646877278510445,0.8115409411597447
4,0.24961222421462004,0.8211204250948376
5,0.24069583124598862,0.8238109769020131
6,0.23337895987294197,0.8268096867988358
7,0.2221322165584989,0.8264953449908098
8,0.22005323933220333,0.826838611527737
9,0.21189561712359195,0.8298809563460121
10,0.20379368477639578,0.828411726644304
11,0.19977645283515433,0.8333892773548018
12,0.19616697045345494,0.8312603545988104
13,0.1850689964815505,0.8295217578865757
14,0.18099946993696509,0.8260958219919785
15,0.1738071777824798,0.8281321544636562
16,0.16837285372211608,0.8203616166424157
17,0.1638964318996603,0.8251804583052422
18,0.1591341566616554,0.8217109446609625
19,0.1601411095546735,0.8240216690289198
20,0.14833749075846597,0.8201425931971559
21,0.14446174557162145,0.8179047436968516
