epoch,train_loss,val_pr_auc
1,0.489662806738029,0.741047909260757
2,0.2964405016770214,0.8084995929598455
3,0.26829923954524126,0.8169031125191856
4,0.25302249451667513,0.8255826732841998
5,0.24210858550045716,0.830000456754628
6,0.23891017497904088,0.8326523562125043
7,0.22714432406820947,0.8338022018708728
8,0.22411503143307618,0.8342143370047176
9,0.21514578449517383,0.8357992432438992
10,0.2131938510195778,0.8278356749194974
11,0.20659841659101652,0.8298551408667324
12,0.1969357706200159,0.8341916169208241
13,0.19166916825404787,0.8326772631260737
14,0.19345666150575483,0.8334688685910272
15,0.18317049262143192,0.8314877311652349
16,0.17583262267987532,0.8332269334178113
17,0.16775440160574734,0.8291138224858646
18,0.163515523840912,0.8221231805368121
19,0.15908266713388175,0.8270484073141356
