epoch,train_loss,val_pr_auc
1,0.49171353305398624,0.7417068257273748
2,0.29903504748055876,0.8046941658408583
3,0.26718065357028825,0.8186638404923803
4,0.2538084673306631,0.822755919102505
5,0.2440419235252012,0.8330803961078853
6,0.23755226557548834,0.8313477474362834
7,0.23129826426927147,0.8284269263123181
8,0.2238435054270285,0.8313362788555597
9,0.2190885243108609,0.8389204898220332
10,0.2104129046384795,0.8378297511427327
11,0.20477293496068916,0.8373168991896437
12,0.19801463552507054,0.8378171481415362
13,0.19378670215780625,0.8297924894936854
14,0.18746576574866333,0.8340958311392509
15,0.1802100454583693,0.8278614732897241
16,0.177433492441255,0.8331297108106882
17,0.17240035456595673,0.8328966767206109
18,0.16387848760186025,0.83456289639265
19,0.16020025823352854,0.823253181171567
