epoch,train_loss,val_pr_auc
1,0.4818839668000903,0.7424862589193543
2,0.29140615196770703,0.8021162974233289
3,0.26764098893495736,0.8123317668088836
4,0.252924206537542,0.8260962958331955
5,0.245754442817695,0.8323543411350782
6,0.23602103270696725,0.8264325017109154
7,0.231780807644408,0.8332257109635826
8,0.22365724364654055,0.832594298121121
9,0.2176421031472577,0.833371661683623
10,0.2102046255215103,0.8360440659856528
11,0.20888687899275285,0.8371951102590549
12,0.20101391153527082,0.8317931556345489
13,0.19210660349359676,0.8316443393203115
14,0.18790984580253534,0.8314680538329321
15,0.1816385256820259,0.8195918151015308
16,0.17811517935252522,0.8243864983321847
17,0.16971959297951053,0.8196543623054446
18,0.16518390236719654,0.8280644592683432
19,0.16343241167945477,0.8255658972448138
20,0.15937375761574268,0.8242346153849937
21,0.15245261265740492,0.8279704422439071
