epoch,train_loss,val_pr_auc
1,0.4817960042793105,0.742150315532889
2,0.30172573726419993,0.8054036355905345
3,0.27107511218783126,0.817152383576128
4,0.259567879122297,0.8238391712086713
5,0.24622952604537332,0.824704356849955
6,0.2397281577127208,0.8331644385109598
7,0.23000523312824916,0.8366476319249361
8,0.22451336392241678,0.8342221667161653
9,0.21610015913686195,0.8391580914134456
10,0.2083276519722661,0.8373870295466831
11,0.20728465727792322,0.8381129045123029
12,0.20096050828141454,0.8365700002152341
13,0.19330894405749185,0.8339503871411655
14,0.1841566898575248,0.8338854850744575
15,0.17912407057284577,0.8354120577652661
16,0.17164822663465892,0.8279234378764567
17,0.16579253728846363,0.834430263141417
18,0.1594572368474293,0.8280020776464969
19,0.1571223296542044,0.8274764015352948
