epoch,train_loss,val_pr_auc
1,0.47419543350700444,0.7456591667837009
2,0.29043522968423696,0.8039776359910165
3,0.26497450952448615,0.8187134418918538
4,0.2506197288680454,0.8275151484779715
5,0.2411051005230322,0.8300265034874503
6,0.2323512935497449,0.8290870242061653
7,0.22797401519968585,0.8300244528257922
8,0.21973365757381508,0.831681616502891
9,0.2158885644453862,0.8324492875004296
10,0.21153475398558513,0.8348425406754112
11,0.2034397747096992,0.8293405783011853
12,0.2000042110887509,0.8347316986729654
13,0.19384885008224162,0.8306244961236631
14,0.18411335040257468,0.8331349718379081
15,0.18109640077207334,0.8293792427881813
16,0.17366688735125124,0.8274966675954293
17,0.16854544975821315,0.832651067964672
18,0.16392957009335044,0.8299456989721402
19,0.1590935709028452,0.8269416057002105
20,0.1518556034898194,0.8207964561826988
