epoch,train_loss,val_pr_auc
1,0.5053600727559747,0.7307002343124887
2,0.2993443452154797,0.798100542648776
3,0.268771090291096,0.8143735622525783
4,0.2535165250882669,0.8224554941561721
5,0.2423987140827255,0.8224884864780364
6,0.23502138345550236,0.8298825542044533
7,0.22987539845436808,0.8308262818482072
8,0.22074730744780785,0.8262378396542893
9,0.2195165355772929,0.8289530112314035
10,0.21292484037439643,0.8337171147013559
11,0.20753967647562743,0.8224024098973396
12,0.20018717925718094,0.8312102213419786
13,0.19412895133328353,0.8222377074970258
14,0.19093221171424787,0.8301768156309408
15,0.18206572815572183,0.8296139996239845
16,0.18055170992702002,0.8265843454292633
17,0.17151583027563197,0.8230192805782015
18,0.16964820743138076,0.8259793853376816
19,0.1629809215744965,0.8270684351792804
20,0.15428949783811774,0.8257963548869423
