epoch,train_loss,val_pr_auc
1,0.5942871151467729,0.16994884015634754
2,0.5139158306975617,0.1878239955393467
3,0.4994079101321471,0.1923420434045202
4,0.48699510256000716,0.19680517702015332
5,0.4788557546047088,0.20242247879491082
6,0.47291622655453736,0.20594959309410815
7,0.4643735546995748,0.20579132821803123
8,0.4556028778542249,0.20271691307704
9,0.45329797110563186,0.2026204458248676
10,0.4422499731609086,0.19819793635703453
11,0.4333528999700137,0.2000080537909059
12,0.4271617645395048,0.19972868472395966
13,0.41527615612834384,0.19569059534810296
14,0.4041158202175069,0.1922527771904113
15,0.39189242536904956,0.18843798631889888
16,0.37824212183845235,0.18638759836128832
