epoch,train_loss,val_pr_auc
1,0.5931804772726607,0.16647138646967224
2,0.5162668270927149,0.17950726605872558
3,0.4947238887114156,0.19183117398616037
4,0.486161496094058,0.19137553684449995
5,0.47673788288276303,0.19539440875193215
6,0.46938116672363633,0.1988974777513573
7,0.4609059087259232,0.19887443804202737
8,0.45489743125961785,0.2016647467637837
9,0.44839851538727343,0.19993137881895115
10,0.4413688484399873,0.20157468104835874
11,0.4331846110901672,0.20032793844663394
12,0.423892388828099,0.19991404810383406
13,0.4128174500977286,0.19467661568577554
14,0.40448142300491297,0.18910241483220555
15,0.3930822291012699,0.19423505601767854
16,0.38097062120834396,0.18970592600883057
17,0.36960045365160804,0.18460032997520356
18,0.34934197818969875,0.17898694459841052
