epoch,train_loss,val_pr_auc
1,0.5975286586202573,0.1637192378163479
2,0.5182006907531471,0.1857525079345621
3,0.500949668151277,0.19291208014700437
4,0.4888589061056859,0.20261262415326206
5,0.48246890944077875,0.20267513789427702
6,0.47178974077210073,0.19971290527318628
7,0.4638630431238577,0.19990456448853028
8,0.4577344908003499,0.19971329904299334
9,0.4502739582171966,0.19591400100170647
10,0.44136154533963917,0.19887275562012674
11,0.4332334466427951,0.1970301034166851
12,0.4241518223258096,0.19422601114438776
13,0.412578198464831,0.1936722456819365
14,0.4001961509608125,0.18813095709899175
15,0.38914129796992475,0.1854041804624289
