epoch,train_loss,val_pr_auc
1,0.5912334000342021,0.1694178383742564
2,0.5117028356295992,0.18181824799018131
3,0.4954166720226292,0.19366278274014
4,0.48451239567936716,0.2004368748894915
5,0.4764545123123302,0.20313395387979075
6,0.4700167360768928,0.20186063813354288
7,0.4609165207761674,0.2059293681517094
8,0.4544313454561337,0.20237398960630143
9,0.4497454368676941,0.20351422091501775
10,0.44213720682227675,0.20456876841684618
11,0.434423463282609,0.20231547528344268
12,0.42809765871070615,0.19661902210152843
13,0.41785827233379275,0.19912664826008455
14,0.40813537987745013,0.19645684241609293
15,0.3996941828220906,0.1946110523085733
16,0.38699539306240377,0.19249674922012955
17,0.37541263870610203,0.18952836526200684
