epoch,train_loss,val_pr_auc
1,0.6051476765767637,0.16290580461022486
2,0.5195043860666936,0.1824184255115443
3,0.5018504043097327,0.19330342410385704
4,0.48654698199886903,0.195197347827945
5,0.4816186548886934,0.20302596171725965
6,0.47263178843459613,0.20224486010145795
7,0.46428181110219546,0.20428839421843842
8,0.4558428382508746,0.20255484677918634
9,0.44621383535966663,0.19900474676712535
10,0.4420297363060036,0.19852267153512854
11,0.4330454814583636,0.19575654454620894
12,0.4209015239262334,0.19430850828671659
13,0.4132588249294893,0.19277542433963654
14,0.3985251368458798,0.18446632714699196
15,0.3819823878704389,0.1773689306570824
16,0.36943793360028715,0.16832410235818063
17,0.3551328538150975,0.17488004751445874
