epoch,train_loss,val_pr_auc
1,0.5165054133494449,0.7476965782524209
2,0.31697883035242136,0.8448815649699851
3,0.28528226495560816,0.8644500778749137
4,0.26742225768053385,0.8712115495414902
5,0.25874748141525067,0.8768192810787048
6,0.2491493858866498,0.8816980856964329
7,0.2441407588802486,0.8811761725462718
8,0.23556983519007557,0.8832396160573431
9,0.2309897065723718,0.8856120403952584
10,0.22452541166836046,0.8846529230887713
11,0.2166526432748762,0.8837870985880627
12,0.2101386623200718,0.8834247988756979
13,0.20379286064603044,0.8839031602200644
14,0.19605980206682985,0.8826074123922489
15,0.18841181485157177,0.8816849990148895
16,0.18404807579313445,0.8800637540628229
17,0.17201874417564444,0.8802848218073613
18,0.16247418389233662,0.8769191836236848
19,0.1569838990737041,0.8771044826743702
