epoch,train_loss,val_pr_auc
1,0.527932870839861,0.7214312341521614
2,0.33038010849090643,0.8393682510284095
3,0.2883449579985544,0.8636346572031289
4,0.27208504103792613,0.8732533837399084
5,0.2627570989530671,0.8769347928807683
6,0.2546258058824067,0.8788169744009245
7,0.25001455276191437,0.8819513430306115
8,0.24224490212667957,0.8794510348654616
9,0.23066916052690906,0.8821542464530887
10,0.22480090053025517,0.8802322156047706
11,0.2189010801272287,0.881505475144853
12,0.2128204384421819,0.8833883135415188
13,0.20500312979408042,0.8839626105407317
14,0.19644079859053867,0.881545143857331
15,0.18817549666143601,0.8807390429760609
16,0.18000012795042805,0.8777675791033696
17,0.1719474838600115,0.8759608423123613
18,0.16615455882619073,0.8778149606625774
19,0.15858151095555514,0.877372537750367
20,0.1490341576600487,0.8744766527232279
21,0.14223621362469546,0.8733271201039177
22,0.1356414837862495,0.87521533479098
23,0.12704266218817636,0.8770010075477183
