epoch,train_loss,val_pr_auc
1,0.5072738821372591,0.7610764725825315
2,0.3136095283055845,0.8501011992481846
3,0.2828619202045151,0.8656370760986564
4,0.2692876911312076,0.8741260306436659
5,0.2568160944982665,0.8768478500804479
6,0.24951830386097743,0.8798443720768337
7,0.24336848702190494,0.8821645659434131
8,0.23712490572693626,0.8825310710826125
9,0.23020132084007197,0.8860920816702818
10,0.2256438632945941,0.884392244062348
11,0.21750736918371338,0.8824222645081525
12,0.20950848701173416,0.8852245882476695
13,0.2056064416816662,0.8803990763219605
14,0.19566817387705968,0.8827997739090192
15,0.18695220265522472,0.880081329758685
16,0.17882241239069283,0.8800904301432275
17,0.17293053457965643,0.8752650551796566
18,0.16539045394261007,0.8760519644268175
19,0.15813836302265394,0.8783732241929748
