iteration,val_aucpr
1,0.19297608413232292
2,0.20696014281470046
3,0.20669647844635666
4,0.21316012942445486
5,0.21022115967418387
6,0.2102338539913741
7,0.20806862637418022
8,0.20717664750654394
9,0.20803729288666667
10,0.20563302026983754
11,0.20954013377206718
12,0.21420050301417015
13,0.2143250351151757
14,0.21343967306541758
15,0.21217620591676775
16,0.21140803114808573
17,0.21140558305678037
18,0.2104493583548961
19,0.21076596330536743
20,0.21382367514993494
21,0.21262598469262398
22,0.213668283290403
23,0.21585265781113197
24,0.21630471064792967
25,0.21627790458486065
26,0.21709154324250654
27,0.21608220019461585
28,0.21483696814617018
29,0.21417850760162005
30,0.21634096036966244
31,0.21715057129369345
32,0.21685463970940624
33,0.21644707173014244
34,0.21641538288541767
35,0.21586969706452908
36,0.21591501392927775
37,0.2153192794783484
38,0.21462291307399461
39,0.2154833885157459
40,0.21549633439491986
41,0.21526376286854573
42,0.21581613685170356
43,0.2153037222713663
44,0.21475558032477143
45,0.21582605080279152
46,0.21551183506845656
47,0.21536158909531986
48,0.215150866818688
49,0.21500627978676004
50,0.21532079982737684
51,0.21501401969344525
52,0.21549032527162243
53,0.21517582731520207
54,0.21597235122720368
55,0.21538618117978275
56,0.2155093828151444
57,0.21561061033874726
58,0.21584761516971776
59,0.21662114646537708
60,0.2168015551361206
61,0.2168979707777666
62,0.2167418873382943
63,0.21761584813094467
64,0.2175335234359764
65,0.2164875948997447
66,0.21685104101973435
67,0.21690718137146098
68,0.2169535626589604
69,0.21571597218526567
70,0.21549006430961057
71,0.21489255195388582
72,0.21489879866769748
73,0.2147021738825334
74,0.21448786868926145
75,0.21371292677279208
76,0.21388143861931272
77,0.2136649918400029
78,0.21351299755080033
79,0.21390904330174088
80,0.21380609180471014
81,0.2137464475731344
82,0.21393190894017622
83,0.21382926678135986
84,0.21493441484975256
85,0.21462585799618486
86,0.21501155038083977
87,0.21608759594705723
88,0.21608459901723004
89,0.215972064991014
90,0.21587049935417385
91,0.2156884938929452
92,0.21616960220867418
93,0.21637274371288404
94,0.21592557622672331
95,0.21578410215920132
96,0.21571649973537632
97,0.21562719419523577
98,0.21544224476056753
99,0.21505793616953003
100,0.2159420931235171
101,0.21585429541715992
102,0.21478113995552728
103,0.2145598618368067
104,0.21456693505814228
105,0.21554402290541175
106,0.21567383856035097
107,0.21568832756838696
108,0.21597514288573413
109,0.21573752562709275
110,0.2161523608168338
111,0.21707869004154803
112,0.21697033944577526
113,0.21921361956610846
114,0.21902764698595026
115,0.21907324024500976
116,0.2187799163758381
117,0.21884210053398823
118,0.21886820506289142
119,0.21876834464517364
120,0.2186797106630191
121,0.21884735765764946
122,0.218809475925819
123,0.2184989552305002
124,0.21855310919789608
125,0.218387628446493
126,0.21890058154751008
127,0.2188164148146529
128,0.21885785625334586
129,0.21852732433352556
130,0.21822710651754013
131,0.2182270752112387
132,0.2182270752112387
133,0.21815496123473418
134,0.21809128351252652
135,0.21783252459136904
136,0.21742200318741248
137,0.21810715604626657
138,0.21812826943372043
139,0.21812826943372043
140,0.21816510808396572
141,0.21803431068747214
142,0.2175185493439251
143,0.217738062238078
144,0.21759628281365634
145,0.2175963657114926
146,0.21702797764112258
147,0.21647163823878057
148,0.21642520331535217
149,0.21651748119994918
150,0.21651748119994918
151,0.21630971147580927
152,0.21621936470622605
153,0.21624110275645272
154,0.21624105093353288
155,0.21624111544898952
156,0.21621084964923895
157,0.21694812929112955
158,0.21694815406782686
159,0.2167219399231643
160,0.2167193570655277
161,0.2160532417995389
162,0.21605325790852464
163,0.21577511331611046
