iteration,val_aucpr
1,0.19905202283158935
2,0.2004965991186361
3,0.20487297534950602
4,0.20550701004738617
5,0.20618553337367626
6,0.20389231703038446
7,0.2039917173020762
8,0.2067545825410008
9,0.20542420811310697
10,0.20981657452575167
11,0.21237670369283915
12,0.21190959958801878
13,0.210216912363854
14,0.21181747561232747
15,0.21217361466169996
16,0.2116355841402052
17,0.21234224174151894
18,0.2122307960371578
19,0.21324499312322237
20,0.21464448290726987
21,0.21450999710326085
22,0.21443189515052724
23,0.2150889079223613
24,0.21510442378648426
25,0.21502771080968663
26,0.2151697582020508
27,0.2150320975832468
28,0.2158820579046281
29,0.2167671434309201
30,0.21627082021196645
31,0.21616497503966536
32,0.21938252587589316
33,0.21838091869847917
34,0.21774767425552427
35,0.21757872472659404
36,0.2178510353644846
37,0.2179449985019509
38,0.2175638796295665
39,0.21725636246218472
40,0.21576325139390268
41,0.2160516953694612
42,0.21576218944310535
43,0.2154877140165815
44,0.21552362883332574
45,0.21500071214390204
46,0.2151182987229501
47,0.21515415473549737
48,0.21469405975823405
49,0.2148127019336719
50,0.21448504318481088
51,0.21432308334489142
52,0.21486234495392512
53,0.21472747145032772
54,0.21461883564331252
55,0.2151101664187816
56,0.21456944866851926
57,0.2147426625657035
58,0.21507837850243844
59,0.21538978265805248
60,0.21524680904421525
61,0.21528505713982893
62,0.21654115178227043
63,0.21646202747153404
64,0.21680035398823347
65,0.21633620758228606
66,0.21550435991470776
67,0.2152223642375168
68,0.21540158362425596
69,0.21528210479240448
70,0.21500599894368008
71,0.21391998750146027
72,0.21382605551507808
73,0.214093739187368
74,0.2139145146508356
75,0.2141783294930676
76,0.21396290227539996
77,0.21395817578606263
78,0.21387508874788672
79,0.2136879405924288
80,0.21355831388202842
81,0.2132097726942568
82,0.21320696161202468
