epoch,train_loss,val_pr_auc
1,0.5470862297272856,0.14313179350389627
2,0.48888201598757575,0.14885400966759643
3,0.46926452379676614,0.14472570109387015
4,0.4525963015565812,0.14411541692538174
5,0.436306734817865,0.135560638790929
6,0.41752438404017944,0.1375869215084905
7,0.40197838232835625,0.14046025437678852
8,0.38250183270291876,0.13435842060961534
9,0.35708531837232815,0.128901062319529
10,0.33272832546173964,0.1267768972817116
11,0.30651325089135845,0.12739564267100695
12,0.2807740849581364,0.12252830960341306
