epoch,train_loss,val_pr_auc
1,0.5891714542909892,0.1456850834232244
2,0.5072101685970053,0.15115414039313085
3,0.4860065249140597,0.15577367571502748
4,0.47379826701399275,0.1574577316434314
5,0.46204346532285806,0.15235873020158266
6,0.45306575415896266,0.15028590026532784
7,0.44183040720768685,0.14735846633995117
8,0.43298760399797137,0.14786213203783752
9,0.4216261783678942,0.14770337096625388
10,0.40709145470492525,0.13706112352181993
11,0.39748437764003286,0.14153602204502144
12,0.38515725095905157,0.13907750451808
13,0.3717333487557842,0.14032721724262887
14,0.36159105217620335,0.13543711523146557
