epoch,train_loss,val_pr_auc
1,0.5520223712920502,0.14884046322283148
2,0.4907320136334983,0.14981199952250662
3,0.469203762281477,0.14548958479361057
4,0.4557301499747351,0.14820211485134416
5,0.43419103723182917,0.14371445898242266
6,0.41802030903599285,0.14352388888606415
7,0.3994237934081606,0.14012716943780115
8,0.37513842248022267,0.1335249802077541
9,0.3498094035769447,0.134796944380214
10,0.3251763700876,0.12221455061354808
11,0.3027588225774845,0.11742769014498136
12,0.2785725085808155,0.12006973377587425
