epoch,train_loss,val_pr_auc
1,0.6241179445643595,0.09199775831348198
2,0.54440717162036,0.10133645652068322
3,0.5185755412671377,0.10811064595602897
4,0.5124845606616096,0.10856522724904251
5,0.5042713654968465,0.11255444656239416
6,0.4944764817984327,0.1089560840252417
7,0.4907152937532791,0.11148823152983046
8,0.48706648173862316,0.110305970942821
9,0.4787053012974736,0.11262529054852166
10,0.4732493947360049,0.11035698420583971
11,0.46608897046119424,0.11040149762480991
12,0.4611137465002409,0.11007699280775805
13,0.4564942908617699,0.10748185887179926
14,0.4512918053138956,0.10560470337895589
15,0.4454352378947715,0.10795484002436637
16,0.4371322120107524,0.10586597496125351
17,0.4302521871870441,0.10552665309709068
18,0.422230547020937,0.10359978340284434
19,0.41195706496740025,0.10398223059100975
