epoch,train_loss,val_pr_auc
1,0.6095525012037605,0.09163602133736716
2,0.532277284999112,0.10198641187171087
3,0.5149006895629397,0.10838050289808333
4,0.5033802158857457,0.10925107579369471
5,0.49560189301885355,0.11267787343652064
6,0.4892759567084871,0.11034185897444079
7,0.4802578152131463,0.11303418321675121
8,0.4785114013730971,0.11219557806250771
9,0.46925824468942573,0.10991844509705426
10,0.4643088267834818,0.1102097715072107
11,0.45405892101540213,0.10960547607477059
12,0.4502668069493629,0.10659831708786507
13,0.4397043648054955,0.10853234171857805
14,0.4307672205529306,0.10807465730827369
15,0.42573434553133227,0.1065816387137333
16,0.4151018087174297,0.10446990723420291
17,0.4053488884113967,0.09840969360456298
