epoch,train_loss,val_pr_auc
1,0.6154389753742918,0.09197626071183138
2,0.5380256836525888,0.10237137158423618
3,0.5170023385324758,0.10846077163885251
4,0.5061970580307721,0.11304590389294719
5,0.4975372092181487,0.1135378380813756
6,0.48918692217090415,0.11261568352530647
7,0.48342962490581637,0.116031369637456
8,0.476621852532639,0.11243247292156737
9,0.4675386397666629,0.11426011920340942
10,0.4616876811811148,0.11491839960854038
11,0.452293287846033,0.10841084867524274
12,0.4488862771606795,0.10647118142392326
13,0.4395689172198654,0.10867348105148184
14,0.43134762448225106,0.10521103901179174
15,0.42331713279385147,0.1050693504760915
16,0.41356201507472967,0.09932836844048758
17,0.4059305640610364,0.09634247260214082
