epoch,train_loss,val_pr_auc
1,0.6030339195449348,0.09064327041559393
2,0.5279048082929112,0.10451058131534094
3,0.51156113783419,0.10541072194934904
4,0.498466226661929,0.10969598683755229
5,0.4911725980857452,0.10931057959210796
6,0.487149366354668,0.10812982458103543
7,0.4777446192251222,0.10851726680811934
8,0.4739943527546685,0.11011882858700775
9,0.47012726562509993,0.10968672719318615
10,0.4599909598210631,0.10893085384363568
11,0.4563279538541509,0.10441661281264061
12,0.45039278203844907,0.10356832216284126
13,0.4422503053740364,0.10383976621403022
14,0.4369088269288019,0.10332242354062357
15,0.42919627411710537,0.09752733352527591
16,0.4207401351157295,0.10288567019257627
17,0.41199976841763714,0.0973951040067623
18,0.41021797567785345,0.0998102738131667
