epoch,train_loss,val_pr_auc
1,0.6200341081706144,0.09091525491812419
2,0.5401916882904743,0.09792142969624767
3,0.5210784366067753,0.10280864207152446
4,0.5116079593129697,0.1018195400895725
5,0.5025126775521142,0.10827858328702185
6,0.49949073543603,0.1053877373207879
7,0.4929246663064772,0.10960918304675937
8,0.4854629309451863,0.10499828193109044
9,0.4775378171811883,0.1070704932706694
10,0.4703109721215004,0.10635757532321563
11,0.4643036958912088,0.10523861507994417
12,0.4589005035751837,0.10553747188149516
13,0.45163535842476416,0.10013328203366816
14,0.4444764154892198,0.10139963203350252
15,0.43451027221797334,0.10138228243748704
16,0.427446242629372,0.10211499790279913
17,0.41543087105806875,0.0975579518136184
