epoch,train_loss,val_pr_auc
1,0.5281860792862964,0.7057525215521945
2,0.314061266734884,0.8123222875756168
3,0.27050593529577865,0.8444509387029557
4,0.2553625104736859,0.8519838289311384
5,0.24640017447928672,0.8565114828713788
6,0.2381257529611292,0.8607114335186523
7,0.23051407587964923,0.8602051791281822
8,0.22239124579914415,0.8567453321239268
9,0.21922127024509844,0.8541637241869109
10,0.21304990967652027,0.8592307738017736
11,0.20678343112287403,0.8574498576915809
12,0.20195000083133147,0.8578507800228832
13,0.19634261325908575,0.8572234725875509
14,0.1888087855245744,0.8483929865499228
15,0.18529632893283157,0.8547248055576966
16,0.1752074721926661,0.8481087281277317
