epoch,train_loss,val_pr_auc
1,0.516502329491104,0.7557214451095063
2,0.30379166960686743,0.8207003928124516
3,0.26881030532106276,0.8458275740777903
4,0.2526551631910996,0.8537945050570626
5,0.24507770166716206,0.8594397189368896
6,0.2360192427926826,0.8603771859556317
7,0.22792472611990702,0.8610681585621601
8,0.22362961824631242,0.8619957046899434
9,0.21402971589112724,0.8620956113986397
10,0.2094077753429089,0.8622342563723789
11,0.20084483547949974,0.8566767951773293
12,0.19949756788940426,0.8581765692852328
13,0.18997309708860094,0.8576070515876082
14,0.18327273723272947,0.8590771814547995
15,0.17900440147338662,0.8510594502325808
16,0.1727184024147127,0.8544424809814937
17,0.16702761811512776,0.8560232086943659
18,0.16156889534102437,0.8496444105419695
19,0.15679590909237473,0.8528497470090508
20,0.1534102388340177,0.85018489855925
