epoch,train_loss,val_pr_auc
1,0.5112541812051032,0.7608684972679866
2,0.30716958019883245,0.8160336047063261
3,0.2730090403382736,0.8428222080794532
4,0.25783613453347776,0.8486250112566339
5,0.24726165854417467,0.8514699339885601
6,0.23811752215967863,0.858968916001184
7,0.23709137807275313,0.8561330592126445
8,0.2245289686587677,0.8628706905881879
9,0.21905539955546524,0.856714027850518
10,0.216044910722121,0.8612955881226688
11,0.21004802594634184,0.8587327037342884
12,0.20387547378324863,0.8567735378365982
13,0.19563975557834734,0.8605894676762886
14,0.19098157497826368,0.8586733293692256
15,0.1841731421279013,0.8532780196966386
16,0.17842596833440014,0.8576944748328056
17,0.17470991288155804,0.8536724474901729
18,0.1682398950915124,0.8497433749273139
