epoch,train_loss,val_pr_auc
1,0.5140216901291199,0.7616021808738201
2,0.30991905502121375,0.8137968084190218
3,0.26901136171216217,0.8403775031796701
4,0.25753571179157947,0.8525748788165083
5,0.2461048065034703,0.8498982432176969
6,0.2377289260663054,0.8576513395857184
7,0.23087176246913935,0.8587389405128549
8,0.22169537457953672,0.857374045920527
9,0.21825302405222516,0.8581076050157832
10,0.2110002772500324,0.8554099780914194
11,0.20365826692204528,0.851864706824105
12,0.19870903133213702,0.8514291278021073
13,0.19561496934107797,0.8496950379640298
14,0.18599295108272076,0.8496674869455267
15,0.17680486200615297,0.8512547506878376
16,0.17333189513055866,0.8456021276767227
17,0.16620296600752288,0.8472035877156975
