pair_id,pr_auc_A,pr_auc_B,roc_auc_A,roc_auc_B,n_flagged
0,0.4241476052986961,0.3909654720795675,0.5484441307814341,0.5542214894576702,5159
1,0.42022737340020005,0.38363615591859734,0.5605560368054696,0.5433850271402398,4868
