pair_id,step_label_A,step_label_B,feature,block,w1,raw_mean_A,raw_mean_B,raw_std_A,raw_std_B,raw_abs_mean_diff,standardized_mean_diff_A_scale,reference_mean_A,reference_scale_A
0,2019-06,2019-10,actualdpdtolerance_344P,num,0.08436602832739423,-0.29188149135149377,-0.24050426582489842,0.6089800189150415,10.972165486379163,0.05137722552659535,0.08436602832738091,-0.29188149135149377,0.6089800189150415
0,2019-06,2019-10,amtinstpaidbefduel24m_4187115A,num,0.28327592028740195,21218.485585457543,34838.689802163746,48081.0518694551,59009.39946311285,13620.204216706203,0.283275920287402,21218.485585457543,48081.0518694551
0,2019-06,2019-10,annuity_780A,num,0.04044271610283959,3826.3533366240868,3943.457949159213,2900.820186895217,2974.65687390276,117.10461253512631,0.04036948345304533,3826.3533366240868,2900.820186895217
0,2019-06,2019-10,annuitynextmonth_57A,num,0.016142448661614454,1378.1044438659655,1348.5555912382315,2680.123899985166,2690.4758812591826,29.54885262773405,-0.011025181570112336,1378.1044438659655,2680.123899985166
0,2019-06,2019-10,applicationcnt_361L,num,2.38536341012896e-05,0.0,2.385363410115531e-05,0.0,0.010166866713782237,2.385363410115531e-05,2.385363410115531e-05,0.0,1.0
0,2019-06,2019-10,applications30d_658L,num,0.010445088260953903,0.11949804358310173,0.12385999507024895,0.4176079108353392,0.4455451794641468,0.004361951487147214,0.010445088260952773,0.11949804358310173,0.4176079108353392
0,2019-06,2019-10,applicationscnt_1086L,num,0.023122333875875086,0.47291593124947173,0.4137134542447542,2.708719903636632,2.651092857542656,0.059202477004717535,-0.021856256501543173,0.47291593124947173,2.708719903636632
0,2019-06,2019-10,applicationscnt_464L,num,0.02443977326981138,1.0410424942699608,1.2557387868041696,8.82556517838839,10.508301681049673,0.21469629253420885,0.024326633840963136,1.0410424942699608,8.82556517838839
0,2019-06,2019-10,applicationscnt_629L,num,0.025584771495468825,0.2642231757096051,0.32162252419156057,2.2434966242368546,2.7184172731682104,0.05739934848195549,0.025584771495468773,0.2642231757096051,2.2434966242368546
0,2019-06,2019-10,applicationscnt_867L,num,0.03235289108543201,2.4477634202244287,2.5645717875118272,3.6201724589265853,3.720981278457792,0.11680836728739852,0.03226596760587292,2.4477634202244287,3.6201724589265853
0,2019-06,2019-10,avgdbddpdlast24m_3658932P,num,0.01049076327095765,14.855419051075657,16.982384091216296,232.95127599029612,241.18283983799122,2.1269650401406395,0.009130514658478372,14.855419051075657,232.95127599029612
0,2019-06,2019-10,avgdbddpdlast3m_4187120P,num,0.0389544167985438,7.041703748266072,11.474667440584573,186.08594396810716,232.00887975732158,4.432963692318501,0.023822130773500316,7.041703748266072,186.08594396810716
0,2019-06,2019-10,avgdbdtollast24m_4525197P,num,10.929154706719567,-1.0,6.2716054290871215,0.0,153.31680348452846,7.2716054290871215,7.2716054290871215,-1.0,1.0
0,2019-06,2019-10,avgdpdtolclosure24_3658938P,num,0.016584859133965645,26.463205938359195,30.527483362090216,248.8123481822668,260.68504392683894,4.064277423731021,0.016334709484570057,26.463205938359195,248.8123481822668
0,2019-06,2019-10,avginstallast24m_3658937A,num,0.0222169431383598,2829.114973576155,2939.2158065478743,5093.642788269848,5173.875129825697,110.10083297171923,0.021615342407848168,2829.114973576155,5093.642788269848
0,2019-06,2019-10,avglnamtstart24m_4525187A,num,2901.9407476971282,-1.0,2900.9407476971305,0.0,15694.963305606843,2901.9407476971305,2901.9407476971305,-1.0,1.0
0,2019-06,2019-10,avgmaxdpdlast9m_3716943P,num,0.006512129126749408,-0.1713890808569454,-0.15217028314263678,3.191862222298471,3.3149147357088578,0.019218797714308622,0.006021186497351097,-0.1713890808569454,3.191862222298471
0,2019-06,2019-10,avgoutstandbalancel6m_4187114A,num,0.20773336159979622,13581.48368884671,21550.783335858498,38387.582018760186,47676.20155025685,7969.299647011787,0.207600980002261,13581.48368884671,38387.582018760186
0,2019-06,2019-10,avgpmtlast12m_4525200A,num,1145.4456194344723,-1.0,1144.4456194344714,0.0,4318.2770691630285,1145.4456194344714,1145.4456194344714,-1.0,1.0
0,2019-06,2019-10,clientscnt12m_3712952L,num,0.0028915906806075463,0.03169544530236212,0.03176906501705535,0.23795783891264402,0.252265833056632,7.361971469323214e-05,0.0003093813384322189,0.03169544530236212,0.23795783891264402
0,2019-06,2019-10,clientscnt3m_3712950L,num,0.001394314743035143,0.014274137013816728,0.014316156066376713,0.19263921554176477,0.193904827480212,4.201905255998492e-05,0.00021812304645143794,0.014274137013816728,0.19263921554176477
0,2019-06,2019-10,clientscnt6m_3712949L,num,0.0060876992247045165,0.021433578776232642,0.020776515302106276,0.2123851817285895,0.21846927395433416,0.000657063474126366,-0.003093735018510087,0.021433578776232642,0.2123851817285895
0,2019-06,2019-10,clientscnt_100L,num,0.03684151092569488,0.04527352547816619,0.055252967789642754,0.2721198405552052,0.33913809449807975,0.009979442311476565,0.03667296839185096,0.04527352547816619,0.2721198405552052
0,2019-06,2019-10,clientscnt_1022L,num,0.012524234123961926,0.09021393804099775,0.09458363481676434,0.34889932051040934,0.4983324772019446,0.004369696775766582,0.01252423412397048,0.09021393804099775,0.34889932051040934
0,2019-06,2019-10,clientscnt_1071L,num,0.007549407313172337,0.03658275867212243,0.03510459818553357,0.19579821637251646,0.19085230996922573,0.0014781604865888587,-0.007549407313172762,0.03658275867212243,0.19579821637251646
0,2019-06,2019-10,clientscnt_1130L,num,0.029428387900214265,0.038894661741235896,0.031995674541016324,0.24880304472724052,0.22743045754622837,0.006898987200219572,-0.02772870889816819,0.038894661741235896,0.24880304472724052
0,2019-06,2019-10,clientscnt_157L,num,0.010578831520321288,0.08423282106864612,0.09060405352755492,0.6303520331905937,0.6303384319856418,0.006371232458908804,0.010107419542473964,0.08423282106864612,0.6303520331905937
0,2019-06,2019-10,clientscnt_257L,num,0.002365638144519804,0.0031869459511865285,0.003045313953580828,0.05987052497167427,0.057501140884200844,0.00014163199760570044,-0.0023656381445245197,0.0031869459511865285,0.05987052497167427
0,2019-06,2019-10,clientscnt_304L,num,0.023252927115380947,0.091476784018535,0.07983811333656683,0.6070354895632966,0.7878238097924734,0.011638670681968166,-0.01917296580195182,0.091476784018535,0.6070354895632966
0,2019-06,2019-10,clientscnt_360L,num,0.006498291225945222,0.0033410728224607597,0.0035144354242368824,0.06250314282893966,0.06142007289449852,0.00017336260177612268,0.0027736621540869755,0.0033410728224607597,0.06250314282893966
0,2019-06,2019-10,clientscnt_493L,num,0.006379284862706217,0.011037472717057868,0.012034158404032854,0.3373614306786979,0.46325529812245464,0.0009966856869749862,0.0029543557631050805,0.011037472717057868,0.3373614306786979
0,2019-06,2019-10,clientscnt_533L,num,0.006034887760988848,0.07423943360860724,0.07593009294966088,0.2801476030726876,0.2830260202580877,0.0016906593410536408,0.00603488776098855,0.07423943360860724,0.2801476030726876
0,2019-06,2019-10,clientscnt_887L,num,0.024178346348671477,2.0240885384297953,2.6918706814983264,28.76514540493167,39.23708062759182,0.6677821430685311,0.023214975404019428,2.0240885384297953,28.76514540493167
0,2019-06,2019-10,clientscnt_946L,num,0.029160779729321476,0.023307960404309585,0.02811548339389506,0.16486263516310742,0.23088863491940834,0.004807522989585474,0.02916077972931304,0.023307960404309585,0.16486263516310742
0,2019-06,2019-10,cntincpaycont9m_3716944L,num,0.012177397532208905,3.790014567475253,3.8585877058369844,5.8476981285766465,5.952389403703287,0.06857313836173162,0.011726518170735773,3.790014567475253,5.8476981285766465
0,2019-06,2019-10,cntpmts24_3658933L,num,0.029933818089413887,6.468212575758329,6.713951195464629,8.209397777866675,8.290166343874867,0.24573861970629984,0.02993381808941391,6.468212575758329,8.209397777866675
0,2019-06,2019-10,credamount_770A,num,0.04572580345464167,46580.35500249121,48471.88914069267,41391.47743470164,42602.63677348585,1891.5341382014594,0.04569863787021146,46580.35500249121,41391.47743470164
