iteration,val_aucpr
1,0.10352763458291053
2,0.11986343549149517
3,0.12144222913013182
4,0.12121499902656675
5,0.1222865295153813
6,0.12304970735240392
7,0.12488419945184193
8,0.12585513860714823
9,0.12619584253507668
10,0.12735007961731712
11,0.1272132452073772
12,0.12756578938618282
13,0.12787612349192307
14,0.12862047964212114
15,0.12886194116784616
16,0.1294673353017206
17,0.12984384444787325
18,0.13110331204038975
19,0.13131760313910618
20,0.13145333489172012
21,0.13177894031805587
22,0.13181615473102126
23,0.13213909325824974
24,0.1319275905812166
25,0.13216188601271325
26,0.13271485406188932
27,0.13315857909964102
28,0.1334667763871893
29,0.1337253605610962
30,0.1342956659221199
31,0.13475503362379598
32,0.1356169848851214
33,0.13601354098337504
34,0.13625926292870966
35,0.13623401458303383
36,0.13687341443472728
37,0.13698040900267128
38,0.13788162172634724
39,0.13793534725894543
40,0.13823498080909283
41,0.13820790267623395
42,0.13859825146081592
43,0.1388506237509248
44,0.1389362607703946
45,0.139253100329175
46,0.13904824562680135
47,0.13936035942815012
48,0.13995584508250997
49,0.13991914100417652
50,0.141150625475951
51,0.14159617486165477
52,0.14251459807917072
53,0.1435653823114135
54,0.14402277481831838
55,0.14435965434103198
56,0.1446728461152462
57,0.14518531595833928
58,0.14462302609170888
59,0.14475357806743053
60,0.14534719976825106
61,0.1456676226432545
62,0.14667115469106454
63,0.1460670325112399
64,0.14618553897632852
65,0.14643517988730276
66,0.14654590318918062
67,0.14732064652528037
68,0.14810590491955225
69,0.14819494600624017
70,0.14815874615894514
71,0.14796339369771322
72,0.1480920250043096
73,0.1480694951804927
74,0.14815325181628958
75,0.14834758437866247
76,0.1488515898686948
77,0.1493300556923093
78,0.1494525794077535
79,0.149664544689372
80,0.14954969504155635
81,0.1497441932487435
82,0.15001267799766743
83,0.15056944407252695
84,0.15147566953630445
85,0.15163453801607965
86,0.1516027486029601
87,0.15219997119691428
88,0.15254906903073903
89,0.15284751378329017
90,0.15318369823180622
91,0.1533368397986665
92,0.1536404008238262
93,0.153748601037647
94,0.15417267344580177
95,0.15446036165274019
96,0.15430936220028738
97,0.15477081679431073
98,0.15448585461935363
99,0.15425927149782165
100,0.15468871326017367
101,0.15494681630049442
102,0.1551717144398044
103,0.15527623144851554
104,0.1555052069248079
105,0.15567958120348166
106,0.15561652629621625
107,0.1561289515791796
108,0.15656482161760749
109,0.15664404432844495
110,0.15692091991753385
111,0.15729266908391906
112,0.1574678160898028
113,0.15741208825379038
114,0.1576545963228294
115,0.1576592068182555
116,0.1579768204593808
117,0.15809315569854326
118,0.15824341697756947
119,0.15835853700087987
120,0.15849020826208965
121,0.15879813856017677
122,0.1589561635941303
123,0.15924822364076788
124,0.15934095790316083
125,0.1595643057999711
126,0.1601469493403241
127,0.16036773630057055
128,0.16044254702610763
129,0.16093485374044675
130,0.16095636145267522
131,0.16098237690248793
132,0.16109540818725868
133,0.16119020310017454
134,0.16143786860086512
135,0.16181759448588962
136,0.1621101329659539
137,0.16191525142108398
138,0.16235294289063573
139,0.16258620696379955
140,0.16298327953666975
141,0.16294628299334854
142,0.1631296154735189
143,0.16347231321112585
144,0.1636169646494372
145,0.16359413811544107
146,0.16369962943395627
147,0.1632615609480566
148,0.16337583328647315
149,0.1634830454598282
150,0.16355993552752832
151,0.1637101321143393
152,0.16391210216197488
153,0.16395115288655626
154,0.164086230634059
155,0.16405822159300107
156,0.16398679163551017
157,0.1639760894495088
158,0.1641693881376729
159,0.1643803984294516
160,0.16422188559476134
161,0.16422823249370255
162,0.1642994030589636
163,0.16453672015465257
164,0.16474858390102443
165,0.1652276570733583
166,0.16526877045888394
167,0.16531255646092743
168,0.1646611380134877
169,0.1647979795488084
170,0.16490702337339425
171,0.16496234650490652
172,0.16538471296864865
173,0.16539879570100802
174,0.1654519068103679
