epoch,train_loss,val_pr_auc
1,0.5501759929627101,0.16042801089769249
2,0.497363129541564,0.1637514100221633
3,0.4859017605756804,0.16803485477588717
4,0.46567738409441817,0.16483816983536134
5,0.45318300572172715,0.16606355344721885
6,0.4328100325529265,0.1569686029471375
7,0.41423763069764563,0.15585417757708583
8,0.3900673192716425,0.15060264160701703
9,0.37020673479285887,0.14394324836742992
10,0.34585331651730317,0.13876535601767426
11,0.3257775214018977,0.12993686060403808
12,0.304616307316513,0.1310395909171367
13,0.2858725463044192,0.12932419719850605
