epoch,train_loss,val_pr_auc
1,0.5678280855874427,0.1551542610877184
2,0.49964948755853755,0.16525286827667496
3,0.48400912744842733,0.17132648152627333
4,0.47189256985736394,0.17130181686083407
5,0.45113001615002024,0.16830942841954888
6,0.4282348739877454,0.1655686274708808
7,0.41102221147470913,0.1611170651683878
8,0.38823009671372793,0.1610800777390919
9,0.3623336017083649,0.15609764643759874
10,0.3425453067543613,0.1464551290192276
11,0.3223877269201988,0.14083824410330975
12,0.3094350195332881,0.13906770467173274
13,0.28964999187072454,0.13583081852773632
