epoch,train_loss,val_pr_auc
1,0.5597597887384969,0.1470669394568685
2,0.4986397670140567,0.16397958649688965
3,0.4865179266349341,0.16560181383964767
4,0.47005906921953444,0.16428334723793578
5,0.4573369580842751,0.16847404381059686
6,0.44042587907914277,0.16276729472620943
7,0.4216570468065631,0.15384404979610006
8,0.40314466005850036,0.14591378659955795
9,0.37912974223435303,0.14363643993242503
10,0.35574118233823177,0.134104533756898
11,0.3350919733156275,0.13641176319625054
12,0.3100372128359607,0.12700513387038329
13,0.2919426946956462,0.12398799235068077
14,0.27919230740253986,0.12477508921599212
15,0.2552262111734861,0.11007548562989478
