epoch,train_loss,val_pr_auc
1,0.5493836709493674,0.15837451401417801
2,0.49318368165840676,0.16658757859771176
3,0.4763577367727059,0.16709034114821114
4,0.46231485690764446,0.1698581207322736
5,0.44817779812865793,0.16734879889123613
6,0.4311607940582851,0.16056518212024393
7,0.40744735820513767,0.15416345975336831
8,0.3900248191682079,0.1471927798548993
9,0.363317659266002,0.15064922208904152
10,0.33974214425136207,0.1409890154796724
11,0.31428628508365686,0.13040643939668217
12,0.2986776794587617,0.12421106901222144
13,0.272154418784788,0.1263572546710366
14,0.258023212199361,0.11641742442450076
