epoch,train_loss,val_pr_auc
1,0.5571001880260649,0.15474728927883363
2,0.4946247884951227,0.16569578422983422
3,0.4796133004899222,0.16321184501895097
4,0.46454654493117564,0.16924460997844784
5,0.44929208675573107,0.16727660078479198
6,0.4341476074535879,0.15927034780397759
7,0.41310394986083937,0.15232419632972277
8,0.3892325975031077,0.14868892556629126
9,0.36342787346765315,0.13757890339135442
10,0.34421700314707016,0.11627450413662814
11,0.31983700721863223,0.1187080630091458
12,0.3004530272312438,0.11555909986127569
13,0.285976238978623,0.11509712118723628
14,0.2694507150109096,0.11836524270862031
