epoch,train_loss,val_pr_auc
1,0.5623159083255539,0.15605491169636354
2,0.49954400330810855,0.16474386895805695
3,0.48284274151285644,0.16604677335202755
4,0.4679842248185545,0.1712560954239642
5,0.45626120122778846,0.1641821188083514
6,0.43654623795774045,0.16023724916563825
7,0.413180541095537,0.15397580627787194
8,0.3916362325678342,0.1456415019238404
9,0.3647861071207887,0.14176419921219002
10,0.3394056785605355,0.1482060040393517
11,0.3160426226619801,0.1211550772938175
12,0.2977472753044989,0.12893923532087428
13,0.27704375175110335,0.11529189223606821
14,0.2594867606247751,0.11822306505136439
