epoch,train_loss,val_pr_auc
1,0.5121751196488853,0.7576494168277795
2,0.2922399563675594,0.8334148421697359
3,0.26080990592859443,0.8596849402967899
4,0.2444395662678829,0.8789871699874657
5,0.23375522134340673,0.8826749996439482
6,0.22837319623257019,0.8853329012038884
7,0.2179411159960112,0.8873251683822231
8,0.2158271863552495,0.8895925458413219
9,0.2095464276286546,0.8913985524061097
10,0.19889566898199834,0.8839346706698079
11,0.1871211190792758,0.8856805591707625
12,0.17796240978467734,0.884187841718014
13,0.17089512365562579,0.8846595643767029
14,0.1615804302656372,0.8807389903363503
15,0.1494848717148348,0.8772228447995617
16,0.14055965351481747,0.8764108812350485
17,0.12638504782773483,0.8738143647718919
18,0.11516526979370666,0.87414088910522
19,0.10565142879339581,0.8721151521426314
