epoch,train_loss,val_pr_auc
1,0.4638412512669592,0.7854487784950015
2,0.28146197550786556,0.8564026887944597
3,0.2582202128830991,0.8704530611908072
4,0.24719787062889884,0.8758575090075127
5,0.2368825550298711,0.8820615160438547
6,0.23380718853353266,0.8862526356931254
7,0.22566984042630006,0.8851288843289175
8,0.21700517313311665,0.8891874507764612
9,0.21488816370409208,0.8881602644808992
10,0.20485654368443823,0.8893876779810548
11,0.19953510832661878,0.8883974517885445
12,0.19360105967595698,0.8874147655732411
13,0.1867818491562926,0.8874281362317835
14,0.18010794236284394,0.8867113513861926
15,0.17141822707099763,0.8801482693748602
16,0.16514320219287804,0.8845227052056128
17,0.1532303190656027,0.8823976730870932
18,0.1520335696456206,0.8801098809737466
19,0.14242964603967537,0.878703355100311
20,0.13329397690639053,0.8796791227288377
