epoch,train_loss,val_pr_auc
1,0.5062307849265836,0.7550597341785922
2,0.2929274866999433,0.836584743870159
3,0.26235759308874307,0.8586075878848936
4,0.24728067263042758,0.8778163968792736
5,0.23418593723110795,0.8807424726225501
6,0.22517473152073833,0.8779347033869213
7,0.22082761525133696,0.8829497558536391
8,0.2087403871164074,0.8851890580189339
9,0.20100201999250825,0.8816124911583714
10,0.18888581147291708,0.8806527405154342
11,0.17842552897138794,0.8801763124457068
12,0.1709068936837189,0.8770565465236235
13,0.15708285554997534,0.8783718693073511
14,0.14748598537251809,0.8793608538161453
15,0.13896156965244594,0.8762664869834117
16,0.13004402774823687,0.8709641276242805
17,0.11517830106032052,0.8701129384024291
18,0.11332896136929736,0.8724911463182731
