epoch,train_loss,val_pr_auc
1,0.47677927057636704,0.7940883279875058
2,0.28274021225927076,0.850514082319245
3,0.2582349175788507,0.8683225464500661
4,0.24267010564877328,0.8723756384360978
5,0.23630946814517098,0.8845845623362095
6,0.22624218798351942,0.8891061329587693
7,0.22108053689709012,0.8887845920173073
8,0.21309634064085092,0.8887307220598769
9,0.2116636324238594,0.8871543433810457
10,0.20523651083820219,0.8843972114842381
11,0.19786571808150827,0.8835992649082378
12,0.19367132617876331,0.8876038060676534
13,0.1820724619342759,0.8849143026890769
14,0.1783966477263264,0.8804529685877591
15,0.1700989151112023,0.8808948388751281
16,0.16355258838026562,0.8762331686446919
