epoch,train_loss,val_pr_auc
1,0.6075383066874424,0.11935440136671516
2,0.5135184119011831,0.13818841391276057
3,0.49178696067587074,0.14823300489887653
4,0.48078905814608747,0.15158764075409636
5,0.4634340078324588,0.1459287043317719
6,0.4541932922865228,0.15730612773383312
7,0.449359904063579,0.15199144464844794
8,0.4405241340650472,0.15405771836227927
9,0.4370470370731521,0.14744987709129337
10,0.43274012298294995,0.15239834495652588
11,0.42002343461299935,0.1457874990660642
12,0.412075553741414,0.15380959701670632
13,0.4111286401699307,0.15214247887527632
14,0.405621797631051,0.15199403326184135
15,0.39426378752542146,0.1492275785638969
16,0.3884091633630324,0.15068237448297225
