epoch,train_loss,val_pr_auc
1,0.5977767278054906,0.12208654812641202
2,0.5175547138322839,0.13901944028190605
3,0.48685716049405475,0.1436974597290922
4,0.4724798320904732,0.14640639743056738
5,0.46599638296251444,0.15486963504425205
6,0.4588714912842196,0.14993498700969385
7,0.44679223939882523,0.15189333754826528
8,0.445036151404609,0.15247510237601153
9,0.4361553053317786,0.15105817105136454
10,0.4285698101445132,0.15455225684372834
11,0.42366560942231674,0.15024108909805786
12,0.41364746918187156,0.15115936284957837
13,0.406925103328425,0.15235160396291925
14,0.40689193513006894,0.14961098614009266
15,0.39431339543294897,0.14686224851032093
