epoch,train_loss,val_pr_auc
1,0.6122957445134547,0.12897356918158742
2,0.5257506637329257,0.14200019715608458
3,0.502544349985696,0.1409744433748058
4,0.4866560530950739,0.15214893714109567
5,0.47681905173528943,0.14953567555263295
6,0.4661803757005386,0.15807561939149328
7,0.4613095672196911,0.16348999511913598
8,0.45277493412397146,0.1675190731776549
9,0.44879003215317775,0.16402982060302823
10,0.4369752546388358,0.15978329200187835
11,0.4305486223430779,0.16318082637069015
12,0.4219755622345321,0.1630007281056915
13,0.4177082164444697,0.1588990447779623
14,0.4049754117346102,0.15639786213021184
15,0.3972898634148465,0.1579216548769703
16,0.3901138078605799,0.15000659763685215
17,0.37973659229329887,0.1533329958836287
18,0.3718672400921223,0.15142336574341275
