epoch,train_loss,val_pr_auc
1,0.6495914135296665,0.10685528021725894
2,0.5505810280394171,0.12711921258651618
3,0.5136272399990858,0.13863525533253274
4,0.4988188762344219,0.14063645792097096
5,0.48672826049007667,0.1446859691907194
6,0.47849908788426465,0.154106019852652
7,0.46738418962884803,0.15297406175547434
8,0.46285224403543845,0.1515656757106152
9,0.45594257534803745,0.15072139248065552
10,0.4483221457935876,0.15302156678747159
11,0.4452734033207484,0.1504479354731534
12,0.43738042575414066,0.14916690476587244
13,0.4303448470366437,0.14259484602716913
14,0.4315755104935708,0.1418481125908119
15,0.4212156026188477,0.14534594651724303
16,0.4244648244557031,0.13886058891289854
