epoch,train_loss,val_pr_auc
1,0.6081700864010328,0.12171583993893939
2,0.5262452311163648,0.13470190352793251
3,0.5026869731769398,0.14435754021752506
4,0.49156726741064344,0.14775233918029035
5,0.4802116815233333,0.1516987074365045
6,0.4692421879401604,0.15924941595954362
7,0.4619799332224705,0.1595670037008562
8,0.4572511151504548,0.16404779971489902
9,0.44936071842351205,0.16484360550854352
10,0.44245240876445274,0.1580756322055244
11,0.4365418645340316,0.16364771095298386
12,0.42520733632913466,0.15998520050167953
13,0.41618736628409075,0.16252731479204202
14,0.41341473442727633,0.15969610938074333
15,0.3985399744885314,0.15733208732555112
16,0.3898063004312975,0.1562836020686063
17,0.3836460016207656,0.15187080852856327
18,0.3729424328722293,0.15361057275908802
19,0.36127124545411926,0.15199818301774354
