model_type,explainer,pair_id,step_label_A,step_label_B,n_train_A,n_train_B,n_eval,n_flagged,pr_auc_A,pr_auc_B,delta_perf,delta_Y,delta_X_wasserstein,delta_X_tv,n_subset,stoch_cos_A,stoch_cos_B,stoch_rbo_A,stoch_rbo_B,stoch_cos,stoch_rbo,stoch_n_runs,explainer_is_deterministic,explainer_stoch_max_abs,explainer_stoch_median_abs,shap_stochasticity,loc_cos,loc_rbo,base_cos_A,base_cos_B,base_rbo_A,base_rbo_B,global_rbo
mlp_plr,shap,0,2013-08,2014-01,71989,76050,31502,3151,0.8814577460289001,0.8823332190513611,0.0008754730224609375,0.004395167794875227,0.03285769016839488,0.015706081018778587,200,0.007468685507774353,0.005915477871894836,0.05235636933136131,0.022619581588238485,0.007468685507774353,0.05235636933136131,5,False,,,,0.0350581556558609,0.08235297531741709,0.035952627658843994,0.018758967518806458,0.09245004054872505,0.06402888746697963,0.31500553358341876
mlp_plr,lime,0,2013-08,2014-01,71989,76050,31502,3151,0.8814577460289001,0.8823332190513611,0.0008754730224609375,0.004395167794875227,0.03285769016839488,0.015706081018778587,200,0.33741796016693115,0.2845703661441803,0.2619462326210898,0.2435598352833391,0.33741796016693115,0.2619462326210898,5,False,,,,0.4135598987340927,0.32765449675636227,0.3967108428478241,0.3333739638328552,0.3018793487577748,0.2665036440920336,
mlp_plr,shap,1,2013-12,2014-05,74193,74120,27907,2791,0.8824039697647095,0.8878118991851807,0.005407929420471191,0.014302688254999585,0.04344015721554262,0.05345386228409725,200,0.006482824683189392,0.007800489664077759,0.017548036038763648,0.0643113757467613,0.007800489664077759,0.0643113757467613,5,False,,,,0.05948960781097412,0.1975186175353895,0.022191226482391357,0.03906802833080292,0.0649400979085735,0.31290240407739056,0.36931716097837086
mlp_plr,lime,1,2013-12,2014-05,74193,74120,27907,2791,0.8824039697647095,0.8878118991851807,0.005407929420471191,0.014302688254999585,0.04344015721554262,0.05345386228409725,200,0.2674994617700577,0.36496661603450775,0.24509693282151526,0.23015199133537398,0.36496661603450775,0.24509693282151526,5,False,,,,0.39447011053562164,0.35302422080126084,0.2895231246948242,0.4017494171857834,0.2722120030136661,0.3252961625788541,
mlp_plr,shap,2,2014-04,2014-09,75241,76600,22237,2224,0.8546731472015381,0.8581185340881348,0.0034453868865966797,0.01152486893030899,0.05863913368802917,0.055172216113112425,200,0.0063294172286987305,0.006411641836166382,0.03207950078814045,0.03167490139451534,0.006411641836166382,0.03207950078814045,5,False,,,,0.0372721403837204,0.0776186747983523,0.019834741950035095,0.024802833795547485,0.06349776120733266,0.06699656774442322,0.015424501562015469
mlp_plr,lime,2,2014-04,2014-09,75241,76600,22237,2224,0.8546731472015381,0.8581185340881348,0.0034453868865966797,0.01152486893030899,0.05863913368802917,0.055172216113112425,200,0.246125727891922,0.2591233253479004,0.24755795781331377,0.2076283744119057,0.2591233253479004,0.24755795781331377,5,False,,,,0.3130393773317337,0.2794661080114184,0.2833234369754791,0.31518441438674927,0.2695997021540672,0.26542057216190107,
mlp_plr,shap,3,2014-08,2015-01,79803,67966,30343,3035,0.8605483770370483,0.8584524393081665,-0.002095937728881836,0.00566522238571851,0.06065062003041659,0.04033608051757306,200,0.005850613117218018,0.007635876536369324,0.05184091724378534,0.05856252088114294,0.007635876536369324,0.05856252088114294,5,False,,,,0.07276968657970428,0.3708563132048725,0.028034135699272156,0.02868451178073883,0.11461288363655397,0.11269347720110426,0.38859834620918277
mlp_plr,lime,3,2014-08,2015-01,79803,67966,30343,3035,0.8605483770370483,0.8584524393081665,-0.002095937728881836,0.00566522238571851,0.06065062003041659,0.04033608051757306,200,0.31377966701984406,0.302722230553627,0.21470674781611362,0.25223791033305343,0.31377966701984406,0.25223791033305343,5,False,,,,0.3802514970302582,0.26873965435024316,0.3572411686182022,0.358918696641922,0.27100718928126133,0.27254887791382976,
