epoch,train_loss,val_pr_auc
1,0.6014707446905962,0.14662627713374976
2,0.5216491688655941,0.1620851582780657
3,0.5019785215418483,0.16588192917201225
4,0.4921670335472997,0.17141734600225889
5,0.4846228682371428,0.1740400140958341
6,0.47654989930187625,0.17475589181063103
7,0.4728496529498456,0.1765974066518859
8,0.4645887790645717,0.17426524241977337
9,0.459001792174133,0.17358656705911624
10,0.45255433892911345,0.17757607918009022
11,0.4482763211267418,0.17687130126325698
12,0.4423184064495281,0.17499629821753077
13,0.4363224541000236,0.17482454215735793
14,0.431274740090314,0.17402212953909635
15,0.4243596971323823,0.17524395692047168
16,0.41739388113845866,0.17256096370501933
17,0.4108658713044047,0.17308878762050667
18,0.403914082662977,0.1716285094090151
19,0.398326783120594,0.1669173404542117
20,0.3929820514755997,0.1683788019535513
